anonuser,mealplanid,Item.Name,Item.Cost,Vendor,days,hrs,mins,country,gender,major,yeargroup
1101,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,19,34,Gambia,Female,Unkn,2018
1101,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,19,34,Gambia,Female,Unkn,2018
1101,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,19,34,Gambia,Female,Unkn,2018
1101,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,19,34,Gambia,Female,Unkn,2018
1101,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,19,34,Gambia,Female,Unkn,2018
1108,23 GHC Limit Account,Big Bottle Water,2.2,Akorno Catering LTD,Thursday,19,34,Ghana,Male,Unkn,2017
1067,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Thursday,19,32,Uganda,Male,Unkn,2018
1067,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,19,32,Uganda,Male,Unkn,2018
1067,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,19,32,Uganda,Male,Unkn,2018
1091,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,19,32,Kenya,Male,CS,2018
1091,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,19,32,Kenya,Male,CS,2018
1130,20 GHC Limit Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Thursday,19,31,Ghana,Female,BA,2017
1130,20 GHC Limit Account,Classic:Plain Rice,5.2,Akorno Catering LTD,Thursday,19,31,Ghana,Female,BA,2017
1130,20 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Thursday,19,31,Ghana,Female,BA,2017
1130,20 GHC Limit Account,Fried Plantain,0.5,Akorno Catering LTD,Thursday,19,31,Ghana,Female,BA,2017
1036,MCF Account,CHOCOLATE POCKET,2,Akorno Catering LTD,Thursday,19,31,Ghana,Female,BA,2017
1036,MCF Account,Chocolate Drink,2,Akorno Catering LTD,Thursday,19,31,Ghana,Female,BA,2017
1151,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,19,28,Ghana,Male,Unkn,2018
1151,MCF Account,Meat Pie,2,Akorno Catering LTD,Thursday,19,28,Ghana,Male,Unkn,2018
1059,MCF Account,Classic:Chips & Chicken,5.2,Akorno Catering LTD,Thursday,19,28,Gambia,Male,Unkn,2018
1059,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Thursday,19,28,Gambia,Male,Unkn,2018
1059,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Thursday,19,28,Gambia,Male,Unkn,2018
1045,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,26,Ghana,Male,BA,2017
1104,MCF Account,Deluxe:PlainRice Beef,6.9,Akorno Catering LTD,Thursday,19,24,Ghana,Female,BA,2017
1093,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,19,19,Ghana,Male,BA,2018
1093,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,19,19,Ghana,Male,BA,2018
1152,MCF Account,Plantain Chips,1.5,Akorno Catering LTD,Thursday,19,18,Zimbabwe,Female,CS,2018
1152,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,19,18,Zimbabwe,Female,CS,2018
1152,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,19,18,Zimbabwe,Female,CS,2018
1152,MCF Account,MP FANICE,0.99,Akorno Catering LTD,Thursday,19,18,Zimbabwe,Female,CS,2018
1031,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,19,17,Ghana,Female,BA,2018
1031,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,19,17,Ghana,Female,BA,2018
1031,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,19,17,Ghana,Female,BA,2018
1164,20 GHC Limit Account,MP FANICE,0.99,Akorno Catering LTD,Thursday,19,16,Ghana,Male,BA,2017
1084,15 GHC Limit Account,MP FANYOGURT,1.1,Akorno Catering LTD,Thursday,19,16,Cameroun,Female,CS,2018
1021,15 GHC Limit Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,19,14,Ghana,Female,Unkn,2018
1144,20 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,19,14,Nigeria,Male,BA,2017
1144,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,14,Nigeria,Male,BA,2017
1144,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,14,Nigeria,Male,BA,2017
1144,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,14,Nigeria,Male,BA,2017
1144,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,14,Nigeria,Male,BA,2017
1144,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,14,Nigeria,Male,BA,2017
1144,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,14,Nigeria,Male,BA,2017
1091,MCF Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Thursday,19,13,Kenya,Male,CS,2018
1091,MCF Account,Minerals,2,Akorno Catering LTD,Thursday,19,13,Kenya,Male,CS,2018
1165,MCF Account,Deluxe: Fufu ,6.9,Akorno Catering LTD,Thursday,19,13,Ghana,Male,CS,2018
1165,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Thursday,19,13,Ghana,Male,CS,2018
1089,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,19,13,Ghana,Male,BA,2017
1089,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,19,13,Ghana,Male,BA,2017
1013,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,12,Ghana,Male,BA,2017
1013,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,12,Ghana,Male,BA,2017
1013,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,12,Ghana,Male,BA,2017
1013,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,12,Ghana,Male,BA,2017
1074,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,11,Ghana,Male,BA,2017
1074,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,10,Ghana,Male,BA,2017
1074,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,10,Ghana,Male,BA,2017
1074,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,10,Ghana,Male,BA,2017
1075,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,9,Ghana,Male,BA,2017
1021,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,8,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,8,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,8,Ghana,Female,Unkn,2018
1113,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,19,8,Ghana,Male,BA,2018
1113,MCF Account,Chocolate Drink,2,Akorno Catering LTD,Thursday,19,8,Ghana,Male,BA,2018
1152,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,19,4,Zimbabwe,Female,CS,2018
1152,MCF Account, DOUGHNUT,1.5,Mannies Catering LTD,Thursday,19,3,Zimbabwe,Female,CS,2018
1152,MCF Account, DOUGHNUT,1.5,Mannies Catering LTD,Thursday,19,3,Zimbabwe,Female,CS,2018
1152,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,19,3,Zimbabwe,Female,CS,2018
1067,MCF Account,Classic:PlainRice Beef,5.2,Akorno Catering LTD,Thursday,19,3,Uganda,Male,Unkn,2018
1067,MCF Account,Chocolate Drink,2,Akorno Catering LTD,Thursday,19,3,Uganda,Male,Unkn,2018
1067,MCF Account,Deluxe Boiled Yam,6.9,Akorno Catering LTD,Thursday,19,3,Uganda,Male,Unkn,2018
1067,MCF Account,Apricot Drink,1.5,Akorno Catering LTD,Thursday,19,3,Uganda,Male,Unkn,2018
1052,15 GHC Limit Account, DOUGHNUT,1.5,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1052,15 GHC Limit Account, DOUGHNUT,1.5,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1083,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1083,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1089,MCF Account,Just Pineapple,2.5,Akorno Catering LTD,Thursday,19,0,Ghana,Male,BA,2017
1077,15 GHC Limit Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,19,0,Ghana,Female,CS,2018
1077,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,19,0,Ghana,Female,CS,2018
1077,15 GHC Limit Account,OMELET,2,Mannies Catering LTD,Thursday,19,0,Ghana,Female,CS,2018
1077,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,0,Ghana,Female,CS,2018
1077,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Thursday,19,0,Ghana,Female,CS,2018
1052,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1052,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1052,15 GHC Limit Account,OMELET,2,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1052,15 GHC Limit Account,SAUSAGE,0.7,Mannies Catering LTD,Thursday,19,0,Ghana,Female,BA,2018
1021,15 GHC Limit Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Thursday,18,59,Ghana,Female,Unkn,2018
1021,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,18,59,Ghana,Female,Unkn,2018
1081,20 GHC Limit Account,Classic:Waakye&Chicken,5.2,Akorno Catering LTD,Thursday,18,58,USA,Female,Unkn,2018
1081,20 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,18,58,USA,Female,Unkn,2018
1081,20 GHC Limit Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Thursday,18,58,USA,Female,Unkn,2018
1045,15 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,57,Ghana,Male,BA,2017
1078,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,18,56,Ghana,Female,BA,2018
1075,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,56,Ghana,Male,BA,2017
1075,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,56,Ghana,Male,BA,2017
1123,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,55,Zimbabwe,Female,Unkn,2018
1123,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,55,Zimbabwe,Female,Unkn,2018
1123,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,55,Zimbabwe,Female,Unkn,2018
1096,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Thursday,18,54,Kenya,Female,Unkn,2018
1096,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Thursday,18,54,Kenya,Female,Unkn,2018
1066,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,51,Kenya,Female,Unkn,2018
1066,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,51,Kenya,Female,Unkn,2018
1063,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Thursday,18,51,Ghana,Male,CS,2017
1111,MCF Account,Classic; Beans Stew,5.2,Akorno Catering LTD,Thursday,18,49,Ghana,Male,CS,2018
1111,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,49,Ghana,Male,CS,2018
1149,15 GHC Limit Account,Classic:Boiled Yam,5.2,Akorno Catering LTD,Thursday,18,49,Ghana,Female,CS,2017
1149,15 GHC Limit Account,MP FANICE,0.99,Akorno Catering LTD,Thursday,18,49,Ghana,Female,CS,2017
1007,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,48,Ghana,Female,BA,2018
1007,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,48,Ghana,Female,BA,2018
1007,MCF Account,COUNTRY MILK,5,Mannies Catering LTD,Thursday,18,48,Ghana,Female,BA,2018
1007,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,48,Ghana,Female,BA,2018
1003,23 GHC Limit Account,H/MANNIES SP.,7,Mannies Catering LTD,Thursday,18,47,Nigeria,Female,BA,2018
1003,23 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,18,47,Nigeria,Female,BA,2018
1113,MCF Account,Deluxe:Plain Rice ,6.9,Akorno Catering LTD,Thursday,18,47,Ghana,Male,BA,2018
1113,MCF Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,18,47,Ghana,Male,BA,2018
1136,23 GHC Limit Account,Meat Pie,2,Akorno Catering LTD,Thursday,18,46,Ghana,Male,Unkn,2018
1136,23 GHC Limit Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,46,Ghana,Male,Unkn,2018
1110,MCF Account,Ice Cappucino,4.5,Akorno Catering LTD,Thursday,18,45,Kenya,Female,BA,2018
1110,MCF Account,CHOCOLATE POCKET,2,Akorno Catering LTD,Thursday,18,45,Kenya,Female,BA,2018
1132,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,45,Kenya,Female,CS,2018
1132,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,45,Kenya,Female,CS,2018
1132,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,45,Kenya,Female,CS,2018
1132,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,45,Kenya,Female,CS,2018
1054,MCF Account,Deluxe:Beans Stew(red red),6.9,Akorno Catering LTD,Thursday,18,45,Zimbabwe,Female,CS,2018
1054,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,45,Zimbabwe,Female,CS,2018
1090,20 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,45,Ghana,Male,MIS,2018
1090,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,45,Ghana,Male,MIS,2018
1074,MCF Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Thursday,18,44,Ghana,Male,BA,2017
1074,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Thursday,18,44,Ghana,Male,BA,2017
1155,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,43,Nigeria,Male,CS,2018
1155,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,43,Nigeria,Male,CS,2018
1135,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,43,Swaziland,Male,CS,2018
1135,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Thursday,18,43,Swaziland,Male,CS,2018
1135,MCF Account,SAUSAGE,0.7,Mannies Catering LTD,Thursday,18,43,Swaziland,Male,CS,2018
1087,MCF Account,Ice Cappucino,4.5,Akorno Catering LTD,Thursday,18,42,Kenya,Female,CS,2018
1063,MCF Account,MANNIES SP F,9,Mannies Catering LTD,Thursday,18,42,Ghana,Male,CS,2017
1063,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,42,Ghana,Male,CS,2017
1010,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,41,Ghana,Male,BA,2018
1010,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,41,Ghana,Male,BA,2018
1010,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,41,Ghana,Male,BA,2018
1087,MCF Account,MP CAPPUCCINO (L),4.5,Akorno Catering LTD,Thursday,18,40,Kenya,Female,CS,2018
1110,MCF Account,MP CAPPUCCINO (L),4.5,Akorno Catering LTD,Thursday,18,39,Kenya,Female,BA,2018
1110,MCF Account,CHOCOLATE POCKET,2,Akorno Catering LTD,Thursday,18,39,Kenya,Female,BA,2018
1063,MCF Account,COUNTRY MILK,5,Mannies Catering LTD,Thursday,18,38,Ghana,Male,CS,2017
1063,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,38,Ghana,Male,CS,2017
1063,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,38,Ghana,Male,CS,2017
1005,15 GHC Limit Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Thursday,18,36,Benin,Male,CS,2017
1005,15 GHC Limit Account,Big Bottle Water,2.2,Akorno Catering LTD,Thursday,18,36,Benin,Male,CS,2017
1110,MCF Account,MP FANYOGURT,1.1,Akorno Catering LTD,Thursday,18,35,Kenya,Female,BA,2018
1110,MCF Account,CHOCOLATE POCKET,2,Akorno Catering LTD,Thursday,18,35,Kenya,Female,BA,2018
1116,MCF Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Thursday,18,35,Ghana,Male,CS,2018
1116,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Thursday,18,35,Ghana,Male,CS,2018
1129,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Thursday,18,34,Ghana,Female,BA,2018
1129,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,34,Ghana,Female,BA,2018
1034,15 GHC Limit Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,34,Ghana,Male,BA,2018
1034,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,34,Ghana,Male,BA,2018
1035,MCF Account,Deluxe: Fufu ,6.9,Akorno Catering LTD,Thursday,18,33,Ghana,Male,BA,2018
1035,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,33,Ghana,Male,BA,2018
1035,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,33,Ghana,Male,BA,2018
1109,MCF Account,H.SWEET POTATO/CHICKEN,5,Mannies Catering LTD,Thursday,18,32,Ghana,Male,BA,2017
1109,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,32,Ghana,Male,BA,2017
1095,MCF Account,MP FANYOGURT,1.1,Akorno Catering LTD,Thursday,18,32,Ghana,Male,CS,2018
1095,MCF Account,Classic:FriedRice,5.2,Akorno Catering LTD,Thursday,18,32,Ghana,Male,CS,2018
1062,MCF Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Thursday,18,31,Ghana,Male,BA,2017
1062,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,31,Ghana,Male,BA,2017
1024,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,30,Ghana,Male,BA,2017
1024,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,30,Ghana,Male,BA,2017
1024,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,30,Ghana,Male,BA,2017
1024,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,30,Ghana,Male,BA,2017
1024,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,30,Ghana,Male,BA,2017
1024,23 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,30,Ghana,Male,BA,2017
1140,MCF Account,Classic Saffron Fish,5.2,Akorno Catering LTD,Thursday,18,29,Kenya,Female,CS,2018
1140,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Thursday,18,29,Kenya,Female,CS,2018
1140,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,29,Kenya,Female,CS,2018
1140,MCF Account,DRY LOAF SLICE,2,Akorno Catering LTD,Thursday,18,29,Kenya,Female,CS,2018
1140,MCF Account,DRY LOAF SLICE,2,Akorno Catering LTD,Thursday,18,29,Kenya,Female,CS,2018
1163,MCF Account,Classic: Fufu ,5.2,Akorno Catering LTD,Thursday,18,28,Ghana,Male,CS,2017
1163,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Thursday,18,28,Ghana,Male,CS,2017
1163,MCF Account,Big Bottle Water,2.2,Akorno Catering LTD,Thursday,18,28,Ghana,Male,CS,2017
1155,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,28,Nigeria,Male,CS,2018
1155,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,28,Nigeria,Male,CS,2018
1155,MCF Account, DOUGHNUT,1.5,Mannies Catering LTD,Thursday,18,28,Nigeria,Male,CS,2018
1155,MCF Account, DOUGHNUT,1.5,Mannies Catering LTD,Thursday,18,28,Nigeria,Male,CS,2018
1155,MCF Account, DOUGHNUT,1.5,Mannies Catering LTD,Thursday,18,28,Nigeria,Male,CS,2018
1155,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,28,Nigeria,Male,CS,2018
1163,MCF Account,Classic: Fufu ,5.2,Akorno Catering LTD,Thursday,18,25,Ghana,Male,CS,2017
1163,MCF Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,25,Ghana,Male,CS,2017
1163,MCF Account, MP TAKEOUT PACK,0.55,Akorno Catering LTD,Thursday,18,25,Ghana,Male,CS,2017
1160,20 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,21,Ghana,Female,BA,2017
1160,20 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,21,Ghana,Female,BA,2017
1160,20 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,18,21,Ghana,Female,BA,2017
1114,MCF Account,BAKE BEANS,1,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1114,MCF Account,BAKE BEANS,1,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1114,MCF Account,BAKE BEANS,1,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1114,MCF Account,BAKE BEANS,1,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1114,MCF Account,BAKE BEANS,1,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1114,MCF Account,BAKE BEANS,1,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1114,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1114,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,20,Ghana,Male,MIS,2017
1041,MCF Account,Deluxe:Jollof Rice,6.9,Akorno Catering LTD,Thursday,18,20,Kenya,Male,CS,2018
1145,17 GHC Limit Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Thursday,18,19,Ghana,Male,CS,2017
1145,17 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,19,Ghana,Male,CS,2017
1145,17 GHC Limit Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,19,Ghana,Male,CS,2017
1041,MCF Account,Minerals,2,Akorno Catering LTD,Thursday,18,18,Kenya,Male,CS,2018
1058,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,18,Ghana,Male,BA,2017
1058,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Thursday,18,18,Ghana,Male,BA,2017
1122,15 GHC Limit Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Ghana,Female,BA,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1016,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,16,Zimbabwe,Female,MIS,2017
1154,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1154,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1154,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1154,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1154,MCF Account,OMELET,2,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1154,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1154,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1154,MCF Account,BB COCKTAIL,3,Mannies Catering LTD,Thursday,18,12,Ghana,Male,BA,2017
1029,17 GHC Limit Account,Classic: Jollof Rice,5.2,Akorno Catering LTD,Thursday,18,11,Nigeria,Female,BA,2017
1029,17 GHC Limit Account,MP FANDANGO,2.75,Akorno Catering LTD,Thursday,18,11,Nigeria,Female,BA,2017
1029,17 GHC Limit Account,Small Bottle Water,1,Akorno Catering LTD,Thursday,18,11,Nigeria,Female,BA,2017
1073,MCF Account,WATER SMALL,1,Mannies Catering LTD,Thursday,18,6,Kenya,Female,CS,2018
1073,MCF Account,COUNTRY MILK,5,Mannies Catering LTD,Thursday,18,6,Kenya,Female,CS,2018
1073,MCF Account,PACK,0.5,Mannies Catering LTD,Thursday,18,6,Kenya,Female,CS,2018
1032,20 GHC Limit Account,Ice Cappucino,4.5,Akorno Catering LTD,Thursday,17,55,Nigeria,Female,BA,2018
1151,MCF Account,JOLLOF & CHICKEN,7,Mannies Catering LTD,Thursday,17,54,Ghana,Male,Unkn,2018
1151,MCF Account,MAGIC MALT CAN,2.5,Mannies Catering LTD,Thursday,17,54,Ghana,Male,Unkn,2018
1043,15 GHC Limit Account,H-WAAKYE/OMLET,5,Mannies Catering LTD,Thursday,17,49,Ghana,Male,CS,2018
1043,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,17,49,Ghana,Male,CS,2018
1043,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,17,49,Ghana,Male,CS,2018
1043,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,17,49,Ghana,Male,CS,2018
1043,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,17,49,Ghana,Male,CS,2018
1043,15 GHC Limit Account,PACK,0.5,Mannies Catering LTD,Thursday,17,49,Ghana,Male,CS,2018
1108,23 GHC Limit Account,Ice Cappucino,4.5,Akorno Catering LTD,Thursday,17,44,Ghana,Male,Unkn,2017
